url,phone_numbers,facebook_links,twitter_x_links,linkedin_links,instagram_links,youtube_links,addresses,error,processing_notes
http://mazalai.com,,https://www.facebook.com/mazalaicorp,,https://www.linkedin.com/company/mazalai-corp,https://www.instagram.com/mazalai_,,"3001 Bishop Drive, Suite 300, San Ramon, CA, 94583",,"Discovered potential contact page: http://mazalai.com/contact; Attempting to merge data from: http://mazalai.com/contact; Source page http://mazalai.com/contact had error: Fetch ClientError for http://mazalai.com/contact: ClientResponseError - 404, message='Not Found', url='https://www.mazalai.com/contact'; Merge from http://mazalai.com/contact complete."
http://michaelskuceradentistry.com,,,,,,,,Fetch ClientError for http://michaelskuceradentistry.com: ClientConnectorDNSError - Cannot connect to host michaelskuceradentistry.com:80 ssl:default [getaddrinfo failed],
http://pastashopfresh.com,,https://www.facebook.com/markethallfoods,,,https://www.instagram.com/markethallfoods,,,,Discovered potential contact page: http://pastashopfresh.com/about-us; Attempting to merge data from: http://pastashopfresh.com/about-us; Merge from http://pastashopfresh.com/about-us complete.
http://rvcoc.org,,,,,,,,"Fetch ClientError for http://rvcoc.org: ClientResponseError - 521, message='<none>', url='https://www.cyprus-tourist-guide.com/'",
http://statelinekids.com,,https://www.facebook.com/statelinekids; https://www.facebook.com/StatelineKids; https://www.facebook.com/moms.janesville; https://www.facebook.com/Resolve-Rockford-Infertility-Support-Group-121714732555629; https://www.facebook.com/MothersofMultiples.MMORE; https://www.facebook.com/momSTRONGRockford; https://www.facebook.com/OurTribeofRockford; https://www.facebook.com/momsclubrockford; https://www.facebook.com/groups,,,https://www.instagram.com/stateline_kids,,"Quiet park with two play structures, basketball court, baseball diamond and huge grass space Address: 5350 Windsor Road, Loves Park...; 4450 Milton Ave St. 201, Janesville, WI; 8330 Newburg Rd., Rockford, IL; 3621 Samuelson Rd., Rockford, IL; 10816 Main St., Roscoe, IL; 8330 Newburg Rd, Rockford, IL",,Discovered potential contact page: https://statelinekids.com/2025/01/08/moms-clubs-playgroups-and-support-groups-in-the-rockford-area; Attempting to merge data from: https://statelinekids.com/2025/01/08/moms-clubs-playgroups-and-support-groups-in-the-rockford-area; Merge from https://statelinekids.com/2025/01/08/moms-clubs-playgroups-and-support-groups-in-the-rockford-area complete.
http://caninereproductivecenter.com,,,,,,,,"Fetch ClientError for http://caninereproductivecenter.com: ClientResponseError - 404, message='Not Found', url='http://caninereproductivecenter.com'",
http://kokuanutrition.com,"p4254226895,f8335630471; 1790331; +14254226895",https://www.facebook.com/Shelby-Slenkamp-MS-RDN-CD-104966600868165,,,https://www.instagram.com/shelbyerin_rdn,https://www.youtube.com/user/seslenkamp,,,Discovered potential contact page: http://kokuanutrition.com/about-shelby-erin-rdn; Attempting to merge data from: http://kokuanutrition.com/about-shelby-erin-rdn; Merge from http://kokuanutrition.com/about-shelby-erin-rdn complete.
http://defioptions.org,,,,,,,,"Fetch ClientError for http://defioptions.org: ClientResponseError - 404, message='Not Found', url='http://defioptions.org'",
http://mrsbecerra.com,,,,,,,,,Discovered potential contact page: http://mrsbecerra.com/contact; Attempting to merge data from: http://mrsbecerra.com/contact; Merge from http://mrsbecerra.com/contact complete.
http://royalinvestmentgroupinc.com,,,,,,,,,"Discovered potential contact page: http://royalinvestmentgroupinc.com/contact; Attempting to merge data from: http://royalinvestmentgroupinc.com/contact; Source page http://royalinvestmentgroupinc.com/contact had error: Fetch ClientError for http://royalinvestmentgroupinc.com/contact: ClientResponseError - 404, message='Not Found', url='http://www.royalinvestmentgroupinc.com/contact'; Merge from http://royalinvestmentgroupinc.com/contact complete."
http://tangles-salon.com,,,,,,,,"Fetch ClientError for http://tangles-salon.com: ClientConnectorCertificateError - Cannot connect to host tangles-salon.com:443 ssl:True [SSLCertVerificationError: (5, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1028)')]",
http://teitelbaumco.com,,,,,,,"24400 Chagrin Blvd., Suite 300 • Cleveland, Ohio 44122",,Discovered potential contact page: http://teitelbaumco.com/Root/Contact; Attempting to merge data from: http://teitelbaumco.com/Root/Contact; Merge from http://teitelbaumco.com/Root/Contact complete.
http://vividsalonmadison.com,,,,,,,,,Discovered potential contact page: http://vividsalonmadison.com/contact; Attempting to merge data from: http://vividsalonmadison.com/contact; Merge from http://vividsalonmadison.com/contact complete.
http://crazypokemiami.com,,https://www.facebook.com/crazypokemiami,,,https://www.instagram.com/crazypokemiami,,,,"Discovered potential contact page: http://crazypokemiami.com/contact; Attempting to merge data from: http://crazypokemiami.com/contact; Source page http://crazypokemiami.com/contact had error: Fetch ClientError for http://crazypokemiami.com/contact: ClientResponseError - 429, message='Too Many Requests', url='https://www.crazypokemiami.com/contact'; Merge from http://crazypokemiami.com/contact complete."
http://executivecarservicelax.com,+18008781995,,https://executivecarservicelax.com/sprinter; https://executivecarservicelax.com/pricing; https://executivecarservicelax.com/limo; https://executivecarservicelax.com/newport; https://executivecarservicelax.com/john; https://executivecarservicelax.com/thousand; https://executivecarservicelax.com/blog; https://executivecarservicelax.com/huntington; https://executivecarservicelax.com/terms; https://executivecarservicelax.com/orange; https://executivecarservicelax.com/executive; https://executivecarservicelax.com/pasadena; https://executivecarservicelax.com/irvine; https://executivecarservicelax.com/long; https://executivecarservicelax.com/lax; https://executivecarservicelax.com/anaheim; https://executivecarservicelax.com/contact; https://executivecarservicelax.com/about; https://executivecarservicelax.com/car; https://executivecarservicelax.com/santa; https://executivecarservicelax.com/san,,,,,,Discovered potential contact page: http://executivecarservicelax.com/contact.html; Attempting to merge data from: http://executivecarservicelax.com/contact.html; Merge from http://executivecarservicelax.com/contact.html complete.
http://ubercigar.com.au,0433771,https://www.facebook.com/groups,,,https://www.instagram.com/ubercigar,,,,Discovered potential contact page: https://ubercigar.com.au/contact-us; Attempting to merge data from: https://ubercigar.com.au/contact-us; Merge from https://ubercigar.com.au/contact-us complete.
http://vitalaehealingarts.com,,,,,,,,Fetch ClientError for http://vitalaehealingarts.com: ClientConnectorDNSError - Cannot connect to host vitalaehealingarts.com:80 ssl:default [getaddrinfo failed],
http://ambazoniafoundation.org,,,,,,,,"Fetch ClientError for http://ambazoniafoundation.org: ClientResponseError - 403, message='Forbidden', url='http://ambazoniafoundation.org'",
http://cepstone-llc.com,,,,,,,,,"Discovered potential contact page: http://cepstone-llc.com/contact; Attempting to merge data from: http://cepstone-llc.com/contact; Source page http://cepstone-llc.com/contact had error: Fetch ClientError for http://cepstone-llc.com/contact: ClientResponseError - 404, message='Not Found', url='http://cepstone-llc.com/contact'; Merge from http://cepstone-llc.com/contact complete."
http://djs-general-service-llc.business.site,,,,,,,,"Fetch ClientError for http://djs-general-service-llc.business.site: ClientResponseError - 404, message='Not Found', url='http://djs-general-service-llc.business.site'",
http://graphicmontzter.com,,,,,,,,Fetch ClientError for http://graphicmontzter.com: ClientConnectorDNSError - Cannot connect to host graphicmontzter.com:80 ssl:default [getaddrinfo failed],
http://logicworks.cc,,,,,,,,,"Discovered potential contact page: http://logicworks.cc/contact; Attempting to merge data from: http://logicworks.cc/contact; Source page http://logicworks.cc/contact had error: Fetch ClientError for http://logicworks.cc/contact: ClientResponseError - 500, message='Internal Server Error', url='http://logicworks.cc/contact'; Merge from http://logicworks.cc/contact complete."
http://nsea.org,4024757611; 18007420047; 1800742,https://www.facebook.com/nsea.org,https://twitter.com/nsea_org,,https://www.instagram.com/nsea_org,https://www.youtube.com/user/nseamedia,,,Discovered potential contact page: http://nsea.org/contact-us; Attempting to merge data from: http://nsea.org/contact-us; Merge from http://nsea.org/contact-us complete.
http://rjssigns.com,,,,,,,,,Discovered potential contact page: https://rjssigns.com/contact; Attempting to merge data from: https://rjssigns.com/contact; Merge from https://rjssigns.com/contact complete.
http://wheelrepairphoenix.com,,,,,,,,"Fetch ClientError for http://wheelrepairphoenix.com: ClientConnectorCertificateError - Cannot connect to host wheelrepairphoenix.com:443 ssl:True [SSLCertVerificationError: (5, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1028)')]",
http://lorettola.org,,,,,,,,"Fetch ClientError for http://lorettola.org: ClientResponseError - 403, message='Forbidden', url='https://lorettola.org/'",
http://pdassociation.org,,https://www.facebook.com/privatedirectorsassociation,https://twitter.com/privdirassoc,https://www.linkedin.com/company/private-directors-association,,,,,"Discovered potential contact page: http://pdassociation.org/about; Attempting to merge data from: http://pdassociation.org/about; Source page http://pdassociation.org/about had error: Fetch ClientError for http://pdassociation.org/about: ClientResponseError - 404, message='Not Found', url='http://pdassociation.org/about'; Merge from http://pdassociation.org/about complete."
http://spots.edu,,https://www.facebook.com/saintphotiosseminary,,,https://www.instagram.com/saintphotiosseminary,https://www.youtube.com/channel/UCgEVlUNCkLecfOwOTDYE6jg,,,Discovered potential contact page: http://spots.edu/support; Attempting to merge data from: http://spots.edu/support; Merge from http://spots.edu/support complete.
http://centurywebdesign.net,,,,,,,,Fetch ClientError for http://centurywebdesign.net: ClientConnectorDNSError - Cannot connect to host centurywebdesign.net:80 ssl:default [getaddrinfo failed],
http://holehunterindustries.com,,https://www.facebook.com/HoleHunt1,https://twitter.com/holehunterhhi,https://www.linkedin.com/company/holehunterindustriesllc,,,,,"Discovered potential contact page: http://holehunterindustries.com/contact; Attempting to merge data from: http://holehunterindustries.com/contact; Source page http://holehunterindustries.com/contact had error: Fetch ClientError for http://holehunterindustries.com/contact: ClientResponseError - 404, message='Not Found', url='http://holehunterindustries.com/contact'; Merge from http://holehunterindustries.com/contact complete."
http://transtekautosales.com,,,,,,,,Fetch Timeout for http://transtekautosales.com,
http://avdtechnologies.com,+13125985611; +1312598; +918348758; +918348758478,,,,,,,,Discovered potential contact page: http://avdtechnologies.com/about.php; Attempting to merge data from: http://avdtechnologies.com/about.php; Merge from http://avdtechnologies.com/about.php complete.
http://cifsds.org,8582928165; 8582928,https://www.facebook.com/CIFSDS,https://twitter.com/cifsds; https://twitter.com/intent,,https://www.instagram.com/cifsds,https://www.youtube.com/user/playlist,,,Discovered potential contact page: http://cifsds.org/information/directory; Attempting to merge data from: http://cifsds.org/information/directory; Merge from http://cifsds.org/information/directory complete.
http://meroscience.org,,https://www.facebook.com/MEROScienceProgram,,,,,,,Discovered potential contact page: http://meroscience.org/support-us.html; Attempting to merge data from: http://meroscience.org/support-us.html; Merge from http://meroscience.org/support-us.html complete.
http://runlikeclockwork.com,,,,https://www.linkedin.com/in/adriennedorison,https://www.instagram.com/rlclockwork,,,,Discovered potential contact page: http://runlikeclockwork.com/contact-us; Attempting to merge data from: http://runlikeclockwork.com/contact-us; Merge from http://runlikeclockwork.com/contact-us complete.
http://themasker.com,,,,,,,,"Fetch ClientError for http://themasker.com: ClientResponseError - 500, message='Internal Server Error', url='http://themasker.com'",
http://ercc.biz,,,,,,,,"Fetch ClientError for http://ercc.biz: ClientConnectorCertificateError - Cannot connect to host www.ercc.biz:443 ssl:True [SSLCertVerificationError: (5, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1028)')]",
http://floridaloansigning.com,,,,,,,,Fetch ClientError for http://floridaloansigning.com: ClientConnectorDNSError - Cannot connect to host floridaloansigning.com:80 ssl:default [getaddrinfo failed],
http://kathrynanndesigns.com,,https://www.facebook.com/Kathrynanndesignsfun,,,https://www.instagram.com/kathrynanndesigns,,,,Discovered potential contact page: http://kathrynanndesigns.com/pages/contact-us; Attempting to merge data from: http://kathrynanndesigns.com/pages/contact-us; Merge from http://kathrynanndesigns.com/pages/contact-us complete.
http://lynnavo.com,,https://www.facebook.com/lynnavo,,,https://www.instagram.com/lynnavo,https://www.youtube.com/user/lynnavo,120 Meadowcrest Street,,Discovered potential contact page: http://lynnavo.com/contact-skye; Attempting to merge data from: http://lynnavo.com/contact-skye; Merge from http://lynnavo.com/contact-skye complete.
http://mejina.net,,,,,,,,,"Discovered potential contact page: http://mejina.net/contact; Attempting to merge data from: http://mejina.net/contact; Source page http://mejina.net/contact had error: Fetch ClientError for http://mejina.net/contact: ClientResponseError - 404, message='Not Found', url='http://www.mejina.net/contact'; Merge from http://mejina.net/contact complete."
http://rollmanconyers.com,8005718062,,,,,,,,Discovered potential contact page: http://rollmanconyers.com/contact; Attempting to merge data from: http://rollmanconyers.com/contact; Merge from http://rollmanconyers.com/contact complete.
http://csquarednetworks.com,18009920970; 1800992,,,,,,990 Cedarbridge Ave,,Discovered potential contact page: http://csquarednetworks.com/about-us; Attempting to merge data from: http://csquarednetworks.com/about-us; Merge from http://csquarednetworks.com/about-us complete.
http://gallerycollage.com,,,,,,,,Fetch ClientError for http://gallerycollage.com: ClientConnectorDNSError - Cannot connect to host gallerycollage.com:80 ssl:default [getaddrinfo failed],
http://harvardpsc.com,,,,,,,,,"Discovered potential contact page: http://harvardpsc.com/contact; Attempting to merge data from: http://harvardpsc.com/contact; Source page http://harvardpsc.com/contact had error: Fetch ClientError for http://harvardpsc.com/contact: ClientResponseError - 404, message='Not Found', url='http://harvardpsc.com/contact'; Merge from http://harvardpsc.com/contact complete."
http://osalra.com,,,,,,,,Fetch ClientError for http://osalra.com: ClientConnectorDNSError - Cannot connect to host osalra.com:80 ssl:default [getaddrinfo failed],
http://qualifiedportablegarages.com,,,,,,,,Fetch ClientError for http://qualifiedportablegarages.com: ClientConnectorDNSError - Cannot connect to host qualifiedportablegarages.com:80 ssl:default [getaddrinfo failed],
http://enigomusic.com,,https://www.facebook.com/enigomusic,,,https://www.instagram.com/enigomusic,,,,Discovered potential contact page: http://enigomusic.com/contact; Attempting to merge data from: http://enigomusic.com/contact; Merge from http://enigomusic.com/contact complete.
http://harlongroup.com,,,,,,,,Fetch ClientError for http://harlongroup.com: ClientConnectorDNSError - Cannot connect to host harlongroup.com:80 ssl:default [getaddrinfo failed],
http://marketing-page-lindsey.vercel.app,,,,,,,,,Discovered potential contact page: http://marketing-page-lindsey.vercel.app/about.html; Attempting to merge data from: http://marketing-page-lindsey.vercel.app/about.html; Merge from http://marketing-page-lindsey.vercel.app/about.html complete.
http://reelsafarischarters.com,,,,,,,,Fetch ClientError for http://reelsafarischarters.com: ClientConnectorDNSError - Cannot connect to host reelsafarischarters.com:80 ssl:default [getaddrinfo failed],
http://rpuma.org,,,,,,,,"Fetch ClientError for http://rpuma.org: ClientConnectorCertificateError - Cannot connect to host rpuma.org:443 ssl:True [SSLCertVerificationError: (5, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1028)')]",
http://theceosalon.com,,,,,,,,"Fetch ClientError for http://theceosalon.com: ClientConnectorCertificateError - Cannot connect to host theceosalon.com:443 ssl:True [SSLCertVerificationError: (5, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1028)')]",
http://whitwell-accounting-llc.business.site,,,,,,,,"Fetch ClientError for http://whitwell-accounting-llc.business.site: ClientResponseError - 404, message='Not Found', url='http://whitwell-accounting-llc.business.site'",
http://bellevueisd.org,,,,,,,,Fetch ClientError for http://bellevueisd.org: ClientConnectorDNSError - Cannot connect to host bellevueisd.org:80 ssl:default [getaddrinfo failed],
http://denhamsflorist.com,,https://www.facebook.com/pages,,,https://www.instagram.com/denhamsflorist,,,,Discovered potential contact page: http://denhamsflorist.com/about; Attempting to merge data from: http://denhamsflorist.com/about; Merge from http://denhamsflorist.com/about complete.
http://groundswellglobalresearch.org,+1949412,,https://twitter.com/cwestrope; https://www.twitter.com/david_blazar,https://www.linkedin.com/in/claywestrope,,,,,Discovered potential contact page: http://groundswellglobalresearch.org/contact; Attempting to merge data from: http://groundswellglobalresearch.org/contact; Merge from http://groundswellglobalresearch.org/contact complete.
http://h-glogistics.com,,,,,,,,Fetch ClientError for http://h-glogistics.com: ClientConnectorDNSError - Cannot connect to host h-glogistics.com:80 ssl:default [getaddrinfo failed],
http://mtcdz.net,,,,,,,,Fetch ClientError for http://mtcdz.net: ClientConnectorDNSError - Cannot connect to host mtcdz.net:80 ssl:default [getaddrinfo failed],
http://mtzionbaptistrentz.com,,https://www.facebook.com/mtzion.baptistchurch.10,https://twitter.com/intent,,,https://www.youtube.com/channel/UCOZBfo1rBf2wDow7vK4iYlQ,,,"Discovered potential contact page: http://mtzionbaptistrentz.com/contact; Attempting to merge data from: http://mtzionbaptistrentz.com/contact; Source page http://mtzionbaptistrentz.com/contact had error: Fetch ClientError for http://mtzionbaptistrentz.com/contact: ClientResponseError - 429, message='Too Many Requests', url='https://www.mtzionbaptistrentz.com/contact'; Merge from http://mtzionbaptistrentz.com/contact complete."
http://myzerly.com,,,,,,,,,"Discovered potential contact page: http://myzerly.com/contact; Attempting to merge data from: http://myzerly.com/contact; Source page http://myzerly.com/contact had error: Fetch ClientError for http://myzerly.com/contact: ClientResponseError - 404, message='Not Found', url='http://myzerly.com/contact'; Merge from http://myzerly.com/contact complete."
http://yroox.com,,,,,,,,Fetch ClientError for http://yroox.com: ClientConnectorDNSError - Cannot connect to host yroox.com:80 ssl:default [getaddrinfo failed],
http://evadoyle.com,,,https://twitter.com/EvaDoyle916,https://www.linkedin.com/in/eva-doyle-mba-4ab318a,,https://www.youtube.com/user/ecd916,,,Discovered potential contact page: http://evadoyle.com/contact; Attempting to merge data from: http://evadoyle.com/contact; Merge from http://evadoyle.com/contact complete.
http://liveatmontclairapt.com,8445991596,https://www.facebook.com/TheMichaelsOrg,,,,,,,
http://montereypeninsulaelderlyhome.com,,,,,,,,,Discovered potential contact page: http://montereypeninsulaelderlyhome.com/contact; Attempting to merge data from: http://montereypeninsulaelderlyhome.com/contact; Merge from http://montereypeninsulaelderlyhome.com/contact complete.
http://ogawadesign.com,,https://www.facebook.com/pages,https://twitter.com/OgawaDesign,,,,"4250 Biscayne Blvd, Ste 1601; 6815 Biscayne Blvd",,Discovered potential contact page: http://ogawadesign.com/about-ogawadesigncom/disclosure-policy; Attempting to merge data from: http://ogawadesign.com/about-ogawadesigncom/disclosure-policy; Merge from http://ogawadesign.com/about-ogawadesigncom/disclosure-policy complete.
http://allyourblogging.com,9725371,,,,,,,,Discovered potential contact page: https://allyourblogging.com/contact-2; Attempting to merge data from: https://allyourblogging.com/contact-2; Merge from https://allyourblogging.com/contact-2 complete.
http://drariatirakic.com,,,,,,,,Fetch ClientError for http://drariatirakic.com: ClientConnectorDNSError - Cannot connect to host drariatirakic.com:80 ssl:default [getaddrinfo failed],
http://harperfinancialassociates.com,7814352000; 3002121,,,,,,99 Derby St.,,Discovered potential contact page: http://harperfinancialassociates.com/contact; Attempting to merge data from: http://harperfinancialassociates.com/contact; Merge from http://harperfinancialassociates.com/contact complete.
http://lonepeakdoodles.com,,,,,,,,,"Discovered potential contact page: http://lonepeakdoodles.com/contact; Attempting to merge data from: http://lonepeakdoodles.com/contact; Source page http://lonepeakdoodles.com/contact had error: Fetch ClientError for http://lonepeakdoodles.com/contact: ClientResponseError - 404, message='Not Found', url='https://www.lonepeakdoodles.com/contact'; Merge from http://lonepeakdoodles.com/contact complete."
http://schoi.mit.edu,,,,,,,"77 Massachusetts Avenue, Cambridge, MA, USA",,"Discovered potential contact page: http://schoi.mit.edu/contact; Attempting to merge data from: http://schoi.mit.edu/contact; Source page http://schoi.mit.edu/contact had error: Fetch ClientError for http://schoi.mit.edu/contact: ClientResponseError - 404, message='Not Found', url='https://schoi.mit.edu/contact'; Merge from http://schoi.mit.edu/contact complete."
http://coralgablesrealestatefl.com,,,,,,,"3320            Anderson Rd      
	   
      CORAL GABLES, FL 33134; 2715            Galiano St      
	   
      CORAL GABLES, FL 33134; 440            Luenga Ave      
	   
      CORAL GABLES, FL 33146; 1421            Certosa Ave      
	   
      CORAL GABLES, FL 33146; MIAMI, FL 33185 Location! Location! Location! Perfect home for large families!!!!! 3672        Royal Palm Ave; 1200            Cartagena Ave      
	   
      CORAL GABLES, FL 33156; 128            Paloma Dr      
	   
      CORAL GABLES, FL 33143; 3271        Thomas Ave     
    MIAMI, FL 33133; 3180        Ohio St     
    MIAMI, FL 33133; 1236            Placetas Ave      
	   
      CORAL GABLES, FL 33146; 6275            Dolphin Dr      
	   
      CORAL GABLES, FL 33158; 451            Hardee Rd      
	   
      CORAL GABLES, FL 33146; 4550            Sunset Dr      
	   
      CORAL GABLES, FL 33143; 920            Alava Ave      
	   
      CORAL GABLES, FL 33146",,"Discovered potential contact page: http://coralgablesrealestatefl.com/contact; Attempting to merge data from: http://coralgablesrealestatefl.com/contact; Source page http://coralgablesrealestatefl.com/contact had error: Fetch ClientError for http://coralgablesrealestatefl.com/contact: ClientResponseError - 404, message='Not Found', url='http://coralgablesrealestatefl.com/contact'; Merge from http://coralgablesrealestatefl.com/contact complete."
http://studentvetinsurance.com,,,,,,,,"Fetch ClientError for http://studentvetinsurance.com: ClientResponseError - 404, message='Not Found', url='https://studentvetinsurance.com/'",
http://totalseal.com,18008742753; 1800874,https://www.facebook.com/totalseal.pistonrings,,,https://www.instagram.com/total.seal,https://www.youtube.com/channel/UCwcu9GQ0tsjaWGcn0bKAr3Q,,,Discovered potential contact page: http://totalseal.com/about-us; Attempting to merge data from: http://totalseal.com/about-us; Merge from http://totalseal.com/about-us complete.
http://vghgroup.org,,,,,,,,Fetch ClientError for http://vghgroup.org: ClientConnectorDNSError - Cannot connect to host vghgroup.org:80 ssl:default [getaddrinfo failed],
http://aiesteam.org,,https://www.facebook.com/aiesteam,https://twitter.com/aiesteam,https://www.linkedin.com/company/aiesteam,https://www.instagram.com/p; https://www.instagram.com/aiesteam,,,,Discovered potential contact page: http://aiesteam.org/contact; Attempting to merge data from: http://aiesteam.org/contact; Merge from http://aiesteam.org/contact complete.
http://beckynadesan.com,,,,,,,,,"Discovered potential contact page: http://beckynadesan.com/contact; Attempting to merge data from: http://beckynadesan.com/contact; Source page http://beckynadesan.com/contact had error: Fetch ClientError for http://beckynadesan.com/contact: ClientResponseError - 404, message='Not Found', url='http://www.beckynadesan.com/contact'; Merge from http://beckynadesan.com/contact complete."
http://coricarl.com,,,https://twitter.com/sheepdontswim,,,,,,"Discovered potential contact page: http://coricarl.com/contact; Attempting to merge data from: http://coricarl.com/contact; Source page http://coricarl.com/contact had error: Fetch ClientError for http://coricarl.com/contact: ClientResponseError - 404, message='Not Found', url='http://coricarl.com/contact'; Merge from http://coricarl.com/contact complete."
http://fivestaracsd.com,6193151978,https://www.facebook.com/Five-Star-Heating-and-Air-Conditioning-992293414148340,,,,,,,Discovered potential contact page: http://fivestaracsd.com/about; Attempting to merge data from: http://fivestaracsd.com/about; Merge from http://fivestaracsd.com/about complete.
http://returndeals.net,6122073540,,,,,,4912 Winnetka Ave N.,,
http://banconex.com,,,,,,,,"Fetch ClientError for http://banconex.com: ClientResponseError - 403, message='Forbidden', url='https://banconex.com/'",
http://energy-health-oriental-massage.business.site,,,,,,,,"Fetch ClientError for http://energy-health-oriental-massage.business.site: ClientResponseError - 404, message='Not Found', url='http://energy-health-oriental-massage.business.site'",
http://jerkkingsnj.com,,,,,,,,Fetch ClientError for http://jerkkingsnj.com: ClientConnectorDNSError - Cannot connect to host jerkkingsnj.com:80 ssl:default [getaddrinfo failed],
http://kingfisherseo.com,,,,,,,,Fetch ClientError for http://kingfisherseo.com: ClientConnectorDNSError - Cannot connect to host kingfisherseo.com:80 ssl:default [getaddrinfo failed],
http://hoodriverclothing.com,,,,,,,,Fetch ClientError for http://hoodriverclothing.com: ClientConnectorDNSError - Cannot connect to host hoodriverclothing.com:80 ssl:default [getaddrinfo failed],
http://satyasilence.com,,,,,,,,Fetch ClientError for http://satyasilence.com: ClientConnectorDNSError - Cannot connect to host satyasilence.com:80 ssl:default [getaddrinfo failed],
http://slushpoolglobal.com,,,,,,,,,Discovered potential contact page: http://slushpoolglobal.com/about-us.php; Attempting to merge data from: http://slushpoolglobal.com/about-us.php; Merge from http://slushpoolglobal.com/about-us.php complete.
http://trbism.com,,,,,,,,Fetch ClientError for http://trbism.com: ClientConnectorDNSError - Cannot connect to host trbism.com:80 ssl:default [getaddrinfo failed],
http://informatichiamoci.it,,,,,,,,Fetch ClientError for http://informatichiamoci.it: ClientConnectorDNSError - Cannot connect to host informatichiamoci.it:80 ssl:default [getaddrinfo failed],
http://mghomeremodelling.info,,,,,,,,Fetch ClientError for http://mghomeremodelling.info: ClientConnectorDNSError - Cannot connect to host mghomeremodelling.info:80 ssl:default [getaddrinfo failed],
http://mysavagenails.love,,,,,,,,Fetch ClientError for http://mysavagenails.love: ClientConnectorDNSError - Cannot connect to host mysavagenails.love:80 ssl:default [getaddrinfo failed],
http://smallislandent.com,,,,,,,,Fetch ClientError for http://smallislandent.com: ClientConnectorDNSError - Cannot connect to host smallislandent.com:80 ssl:default [getaddrinfo failed],
http://winecheeseandfivemoreminutes.com,,,,,,,,,"Discovered potential contact page: http://winecheeseandfivemoreminutes.com/contact; Attempting to merge data from: http://winecheeseandfivemoreminutes.com/contact; Source page http://winecheeseandfivemoreminutes.com/contact had error: Fetch ClientError for http://winecheeseandfivemoreminutes.com/contact: ClientResponseError - 404, message='Not Found', url='http://winecheeseandfivemoreminutes.com/contact'; Merge from http://winecheeseandfivemoreminutes.com/contact complete."
http://frenchlakeautoparts.com,,,,,,,,Fetch ClientError for http://frenchlakeautoparts.com: ClientConnectorDNSError - Cannot connect to host frenchlakeautoparts.com:80 ssl:default [getaddrinfo failed],
http://imageworksdirect.com,,https://www.facebook.com/imageworksdirect,,https://www.linkedin.com/company/image-works-direct,https://www.instagram.com/imageworksdirect,,,,Discovered potential contact page: http://imageworksdirect.com/about-imageworks; Attempting to merge data from: http://imageworksdirect.com/about-imageworks; Merge from http://imageworksdirect.com/about-imageworks complete.
http://matthaynes.uk,,,,,,,,,"Discovered potential contact page: http://matthaynes.uk/contact; Attempting to merge data from: http://matthaynes.uk/contact; Source page http://matthaynes.uk/contact had error: Fetch ClientError for http://matthaynes.uk/contact: ClientResponseError - 404, message='Not Found', url='https://matthaynes.uk/contact'; Merge from http://matthaynes.uk/contact complete."
http://montcapitalpartners.com,,,,,,,,,Discovered potential contact page: https://montcapitalpartners.com/contacts; Attempting to merge data from: https://montcapitalpartners.com/contacts; Merge from https://montcapitalpartners.com/contacts complete.
http://valleymedicalinstitute.com,8008868773; 2033782210; 2032210,,,,,,"4637 Main Street; 4637 Main Street Bridgeport, CT 06606",,Discovered potential contact page: http://valleymedicalinstitute.com/contact; Attempting to merge data from: http://valleymedicalinstitute.com/contact; Merge from http://valleymedicalinstitute.com/contact complete.
http://downeygroupllc.com,,,,,,,,,Discovered potential contact page: http://downeygroupllc.com/about-us.html; Attempting to merge data from: http://downeygroupllc.com/about-us.html; Merge from http://downeygroupllc.com/about-us.html complete.
http://ravenshire-llc.com,,,,,,,,"Fetch ClientError for http://ravenshire-llc.com: ClientConnectorCertificateError - Cannot connect to host ravenshire-llc.com:443 ssl:True [SSLCertVerificationError: (5, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1028)')]",
http://academyofamazement.com,,,,,,,,,Discovered potential contact page: http://academyofamazement.com/contact; Attempting to merge data from: http://academyofamazement.com/contact; Merge from http://academyofamazement.com/contact complete.
http://amlimdrmarina.com,3107756760,,,,,,,,Discovered potential contact page: http://amlimdrmarina.com/contact; Attempting to merge data from: http://amlimdrmarina.com/contact; Merge from http://amlimdrmarina.com/contact complete.
http://focusmedicalbillingservices.com,,,,,,,,Fetch ClientError for http://focusmedicalbillingservices.com: ClientConnectorDNSError - Cannot connect to host focusmedicalbillingservices.com:80 ssl:default [getaddrinfo failed],
